periodo,producto,fecha_creacion,fecha_ultimo_pago,valor_original,valor_pagado,valor_pendiente,tipo_transaccion,pagada
2025-11,AHORRO,2025-01-05,2025-09-30,14281.15,14281.15,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-04-21,2025-06-15,631.08,0.0,631.08,CARGO FISCAL IVA A,0
2025-11,AHORRO,2025-06-09,2025-06-24,8266.48,8266.48,0.0,COMPRA ESTABLECIMIENTO A,1
2025-11,AHORRO,2025-02-05,2025-08-21,3927.03,3927.03,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-11,AHORRO,2025-07-26,2025-09-18,3299.83,1272.03,2027.8,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2024-12-17,2025-01-22,2134.49,822.81,1311.68,TRANSFERENCIA BILLETERA A,0
2025-11,AHORRO,2025-03-18,2025-07-27,667.44,667.44,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-06-24,2025-07-27,2518.6,2518.6,0.0,DEBITO TRANSACCION RECHAZADA,1
2025-11,AHORRO,2024-11-22,2025-11-08,6789.65,6789.65,0.0,CARGO MORA TARJETA B,1
2025-11,AHORRO,2025-01-24,2025-08-21,2057.94,2057.94,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2024-12-21,2025-06-07,10712.91,10712.91,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-05-28,2025-06-23,2392.72,2392.72,0.0,RETIRO CIERRE CUENTA A,1
2025-11,AHORRO,2025-06-01,2025-06-19,11686.99,11686.99,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-02-19,2025-05-22,960.53,960.53,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-07-11,2025-08-25,4471.86,4471.86,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-11-27,2025-06-21,10555.13,10555.13,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-05-03,2025-05-25,6381.57,6381.57,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-05-03,2025-06-10,857.23,857.23,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-01-19,2025-06-02,2570.45,2570.45,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-11-15,2025-03-16,2389.15,2389.15,0.0,CARGO FISCAL IVA A,1
2025-11,AHORRO,2025-06-12,2025-07-15,2261.64,2261.64,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-06-27,2025-09-30,257.82,99.39,158.43,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-07-03,2025-09-03,15347.15,15347.15,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-06-12,2025-10-29,438.93,438.93,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2024-12-14,2025-01-22,49.29,49.29,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-02-25,2025-10-28,1306.96,1306.96,0.0,RETIRO CIERRE CUENTA B,1
2025-11,AHORRO,2025-05-25,2025-08-01,5553.23,0.0,5553.23,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-05-15,2025-09-22,912.11,912.11,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-02-02,2025-05-02,2316.3,2316.3,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-08-11,2025-08-25,35428.68,13657.18,21771.5,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2024-12-21,2025-06-29,4277.73,4277.73,0.0,COMISION RETIRO INTERNACIONAL,1
2025-11,AHORRO,2025-03-16,2025-10-19,1440.83,1440.83,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-04-09,2025-09-07,378.34,378.34,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-04-25,2025-06-24,17370.21,17370.21,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-18,2025-10-28,5188.38,2000.04,3188.34,PAGO CUENTAS CANAL VIRTUAL,0
2025-11,AHORRO,2025-04-25,2025-08-16,8501.12,3277.04,5224.08,CARGO FISCAL IVA TRASLADO,0
2025-11,AHORRO,2025-05-15,2025-09-13,2043.77,2043.77,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-01-08,2025-02-07,1732.67,1732.67,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-11,AHORRO,2024-12-08,2024-12-18,2420.77,2420.77,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-01-01,2025-05-25,2231.47,2231.47,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-08-05,2025-09-22,7987.42,7987.42,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-05-14,2025-06-17,3385.06,0.0,3385.06,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-05-28,2025-08-13,13383.06,13383.06,0.0,COMISION CONSULTA SALDO,1
2025-11,AHORRO,2024-12-06,2025-07-08,5861.95,5861.95,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-07-07,2025-09-21,1911.51,1911.51,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2024-12-27,2025-04-16,1967.72,1967.72,0.0,COMISION TRASLADO DISPOSITIVO,1
2025-11,AHORRO,2024-12-12,2025-03-22,174.47,174.47,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-02-22,2025-09-08,50025.05,50025.05,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-12-30,2025-10-13,13073.65,0.0,13073.65,COMISION TRANSFERENCIA EXTERNA B,0
2025-11,AHORRO,2025-06-01,2025-10-29,581.03,581.03,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2024-11-17,2025-06-19,53876.9,20768.68,33108.22,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-06-04,2025-07-04,1638.86,1638.86,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-03-29,2025-05-04,934.65,934.65,0.0,TRANSFERENCIA BILLETERA A,1
2025-11,AHORRO,2025-03-15,2025-04-18,15605.89,15605.89,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-01-25,2025-04-16,8591.47,0.0,8591.47,COBRO SERVICIO TRANSPORTE,0
2025-11,AHORRO,2025-04-30,2025-07-12,1054.27,1054.27,0.0,CARGO FISCAL IVA COMISION B,1
2025-11,AHORRO,2024-12-28,2025-02-02,9330.96,9330.96,0.0,CARGO FISCAL IVA COMISION B,1
2025-11,AHORRO,2025-07-14,2025-08-05,9153.04,9153.04,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2024-12-29,2025-04-07,689.18,689.18,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2024-11-19,2024-12-07,442.93,442.93,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-07-26,2025-08-05,1503.87,0.0,1503.87,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-03-19,2025-10-25,7207.7,7207.7,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-11,AHORRO,2025-06-14,2025-09-17,2035.76,2035.76,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-02-19,2025-07-19,21079.64,8125.86,12953.78,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-02-20,2025-06-20,1737.82,0.0,1737.82,COBRO SERVICIO TRANSPORTE,0
2025-11,AHORRO,2025-02-13,2025-03-13,9658.77,9658.77,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-01-24,2025-04-10,1867.32,1867.32,0.0,TRANSFERENCIA CANAL FISICO,1
2025-11,AHORRO,2025-02-23,2025-05-15,822.46,822.46,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-03-13,2025-08-09,8707.1,8707.1,0.0,COMISION TRASLADO DISPOSITIVO,1
2025-11,AHORRO,2025-05-13,2025-07-29,3114.84,3114.84,0.0,PAGO APLICACION MOVIL,1
2025-11,AHORRO,2025-04-12,2025-09-05,648.78,0.0,648.78,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-03-29,2025-04-04,73577.23,0.0,73577.23,COBRO SERVICIO TRANSPORTE,0
2025-11,AHORRO,2025-03-07,2025-09-29,4031.18,4031.18,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-11,AHORRO,2025-04-15,2025-10-06,7208.42,7208.42,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-01-05,2025-06-12,918.0,918.0,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-02-27,2025-07-29,1390.31,1390.31,0.0,PAGO PROGRAMADO,1
2025-11,AHORRO,2025-01-31,2025-10-12,2652.08,2652.08,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-06-28,2025-10-01,386.91,386.91,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-07-11,2025-08-21,332.22,332.22,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-13,2025-04-02,2586.35,2586.35,0.0,CARGO MORA TARJETA C,1
2025-11,AHORRO,2024-12-09,2025-04-19,476.77,183.79,292.98,TRANSFERENCIA BOTON DIGITAL,0
2025-11,AHORRO,2024-11-13,2025-03-11,7407.33,7407.33,0.0,RETIRO CIERRE CUENTA A,1
2025-11,AHORRO,2025-03-30,2025-07-11,17197.5,14601.5,2596.0,CXC DEPOSITO CANAL,0
2025-11,AHORRO,2025-04-03,2025-06-17,856.31,0.0,856.31,COMISION RETIRO CORRESPONSAL B,0
2025-11,AHORRO,2025-04-17,2025-09-24,1873.18,1873.18,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-11,AHORRO,2025-03-14,2025-05-27,322.0,322.0,0.0,PAGO CANAL QR,1
2025-11,AHORRO,2025-02-28,2025-04-01,4074.13,0.0,4074.13,COMISION TRANSFERENCIA EXTERNA B,0
2025-11,AHORRO,2024-11-29,2025-05-18,442.99,442.99,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-12-31,2025-11-01,1262.01,1262.01,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-03-26,2025-10-02,1861.3,1861.3,0.0,CARGO MORA OBLIGACION,1
2025-11,AHORRO,2025-08-06,2025-09-26,274.23,274.23,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-01-10,2025-09-10,2022.18,2022.18,0.0,CARGO MORA TARJETA A,1
2025-11,AHORRO,2025-03-30,2025-11-06,13156.09,13156.09,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-11,AHORRO,2025-02-07,2025-07-18,2533.34,2533.34,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-07-11,2025-09-30,488.79,488.79,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-07-02,2025-08-08,47152.24,47152.24,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-06-24,2025-10-11,3642.11,3642.11,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-06-05,2025-10-15,90.13,90.13,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-24,2025-06-29,6896.09,6896.09,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-07-30,2025-09-29,16331.31,16331.31,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-11,AHORRO,2025-06-28,2025-10-13,398.59,398.59,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-11-25,2025-03-14,1983.96,1983.96,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-06-23,2025-07-20,1452.21,1452.21,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-03-16,2025-03-18,3914.19,3914.19,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2024-11-11,2025-07-05,407.08,407.08,0.0,COMISION SERVICIO BANCARIO B,1
2025-11,AHORRO,2025-06-10,2025-10-21,6852.46,6852.46,0.0,DEBITO TRANSACCION RECHAZADA,1
2025-11,AHORRO,2024-12-28,2025-02-09,675.06,675.06,0.0,RETIRO CIERRE CUENTA A,1
2025-11,AHORRO,2025-02-17,2025-03-25,143.11,143.11,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-05-13,2025-05-16,2900.42,2900.42,0.0,CARGO FISCAL IVA COMISION B,1
2025-11,AHORRO,2025-08-06,2025-10-19,20350.28,20350.28,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-05-19,2025-09-11,601.73,601.73,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-02-23,2025-09-20,537.79,537.79,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-06-08,2025-06-15,1695.3,1695.3,0.0,TRANSFERENCIA CANAL QR,1
2025-11,AHORRO,2025-06-04,2025-09-26,819.71,819.71,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-02-02,2025-06-02,1320.69,0.0,1320.69,CARGO FISCAL IVA TRASLADO,0
2025-11,AHORRO,2024-11-19,2025-01-25,4934.21,4934.21,0.0,TRANSFERENCIA BILLETERA A,1
2025-11,AHORRO,2024-12-01,2025-03-17,198.23,198.23,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-04-25,2025-07-18,5721.72,5721.72,0.0,CARGO FISCAL IVA COMISION B,1
2025-11,AHORRO,2024-11-24,2025-05-02,3783.52,3783.52,0.0,CARGO FISCAL IVA COMISION A,1
2025-11,AHORRO,2024-12-12,2025-06-18,16343.72,16343.72,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2024-11-16,2025-06-08,6483.79,2499.4,3984.39,COBRO SERVICIO TRANSPORTE,0
2025-11,AHORRO,2025-07-17,2025-09-27,996.18,996.18,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-05-30,2025-10-29,398.52,398.52,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-05-19,2025-09-21,1344.7,1344.7,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-15,2025-04-30,3010.29,3010.29,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-02-08,2025-03-04,28992.2,28992.2,0.0,CXC DEPOSITO CANAL,1
2025-11,AHORRO,2025-01-28,2025-07-12,1631.26,1631.26,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-05-07,2025-05-15,546.94,546.94,0.0,COMISION CONSULTA SALDO,1
2025-11,AHORRO,2025-01-08,2025-02-27,5727.58,5727.58,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-05-02,2025-09-06,586.3,586.3,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-07-16,2025-10-01,93.66,0.0,93.66,CARGO FISCAL IVA COMISION B,0
2025-11,AHORRO,2024-11-16,2025-06-02,9054.38,9054.38,0.0,PAGO APLICACION MOVIL,1
2025-11,AHORRO,2025-01-14,2025-05-27,2412.39,929.94,1482.45,COBRO SERVICIO TRANSPORTE,0
2025-11,AHORRO,2025-05-12,2025-07-18,506.23,506.23,0.0,REVERSO CONSIGNACION EFECTIVO,1
2025-11,AHORRO,2025-05-19,2025-06-19,6834.32,6834.32,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2024-12-18,2025-01-31,5157.89,5157.89,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-11,AHORRO,2024-11-23,2025-03-16,6283.01,6283.01,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-12-21,2025-06-21,1053.17,1053.17,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-06-14,2025-08-09,315.08,315.08,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-01-15,2025-07-29,6560.64,6560.64,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,CORRIENTE,2025-07-30,2025-09-16,2304.38,2304.38,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-29,2025-09-12,19931.6,19931.6,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2024-11-28,2025-10-27,575.64,575.64,0.0,TRANSFERENCIA INTERBANCOS,1
2025-11,AHORRO,2025-03-13,2025-08-18,4594.9,0.0,4594.9,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2024-12-07,2025-05-27,3893.33,3893.33,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-07-26,2025-08-10,468.17,468.17,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-07-18,2025-08-02,113.37,113.37,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-02-26,2025-03-19,1107.49,426.92,680.57,TRANSFERENCIA CANAL FISICO,0
2025-11,AHORRO,2024-12-15,2025-10-22,51.09,51.09,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-07-10,2025-10-15,1021.3,1021.3,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-21,2025-05-29,559.54,559.54,0.0,COMISION CONSULTA SALDO,1
2025-11,AHORRO,2024-12-07,2025-06-06,537.23,537.23,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-04-24,2025-08-27,757.3,0.0,757.3,CARGO FISCAL IVA COMISION B,0
2025-11,AHORRO,2025-02-06,2025-10-23,908.78,350.32,558.46,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-06-28,2025-09-28,944.42,0.0,944.42,CARGO FISCAL IVA TRASLADO,0
2025-11,AHORRO,2025-01-28,2025-05-18,197.2,197.2,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-03-24,2025-07-08,1415.64,1415.64,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2024-12-03,2025-07-06,378.42,378.42,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-01-30,2025-04-17,217.09,83.68,133.41,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-01-14,2025-07-18,847.55,847.55,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-02-03,2025-05-04,6377.44,6377.44,0.0,COMISION RETIRO CANAL A,1
2025-11,AHORRO,2025-03-28,2025-05-14,1357.84,1357.84,0.0,PAGO SEGURO FINANCIERO,1
2025-11,AHORRO,2024-11-28,2025-07-23,2437.06,2437.06,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-05-11,2025-07-30,10477.39,10477.39,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-02-25,2025-05-09,31218.32,31218.32,0.0,COMISION RETIRO CANAL A,1
2025-11,AHORRO,2025-05-13,2025-07-17,48236.24,48236.24,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-03-26,2025-05-20,3297.69,0.0,3297.69,TRANSFERENCIA BILLETERA A,0
2025-11,AHORRO,2024-12-11,2025-09-08,5048.68,5048.68,0.0,CARGO FISCAL IVA COMISION B,1
2025-11,AHORRO,2025-01-28,2025-05-01,11307.58,11307.58,0.0,COMISION CONSULTA SALDO,1
2025-11,AHORRO,2025-07-30,2025-08-27,3246.36,0.0,3246.36,OPERACION CAMBIO DIVISAS,0
2025-11,AHORRO,2025-04-11,2025-10-10,4885.48,4885.48,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-11-13,2025-04-18,4801.16,4801.16,0.0,CARGO FISCAL IVA COMISION B,1
2025-11,AHORRO,2025-06-26,2025-08-09,3165.45,3165.45,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-05-13,2025-10-13,11908.19,0.0,11908.19,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-06-10,2025-10-21,1857.49,1857.49,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-07-13,2025-11-06,1202.45,1131.02,71.43,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-04-20,2025-10-27,8018.25,8018.25,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-05-22,2025-10-20,4812.92,4812.92,0.0,COMISION RETIRO CANAL A,1
2025-11,AHORRO,2025-03-21,2025-04-16,431.91,0.0,431.91,COMISION TRANSFERENCIA EXTERNA B,0
2025-11,AHORRO,2025-01-10,2025-07-27,852.82,852.82,0.0,RECARGA SERVICIO B,1
2025-11,AHORRO,2025-05-22,2025-10-01,13343.79,13343.79,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-01-27,2025-02-01,17423.93,17423.93,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-04-22,2025-09-19,2754.76,2754.76,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-01-23,2025-05-04,741.75,741.75,0.0,DEBITO OBLIGACION FINANCIERA,1
2025-11,AHORRO,2025-02-21,2025-07-11,3222.08,3222.08,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-03-11,2025-05-14,16846.07,16846.07,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-03-29,2025-07-20,2447.53,2447.53,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-06-12,2025-07-29,5607.7,5607.7,0.0,CARGO FISCAL IVA COMISION B,1
2025-11,AHORRO,2025-02-06,2025-08-03,265.42,265.42,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-08-03,2025-09-12,2522.03,972.2,1549.83,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-05-03,2025-06-19,69.01,69.01,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-11,AHORRO,2025-02-27,2025-09-30,9730.65,9730.65,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-15,2025-06-28,8681.98,8681.98,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-04-30,2025-07-02,18103.65,0.0,18103.65,COMISION CONSULTA SALDO,0
2025-11,AHORRO,2025-01-08,2025-08-22,3634.42,3634.42,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-24,2025-11-04,10616.91,10616.91,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-06-23,2025-08-31,53.25,0.0,53.25,COMISION CONSULTA SALDO,0
2025-11,AHORRO,2025-05-25,2025-09-17,1822.91,1462.47,360.44,PAGO SERVICIO ELECTRONICO,0
2025-11,AHORRO,2025-07-05,2025-08-29,2833.4,2833.4,0.0,COMISION CONSULTA SALDO,1
2025-11,AHORRO,2025-02-22,2025-04-17,2125.3,2125.3,0.0,COMISION EXPEDICION DOCUMENTO,1
2025-11,AHORRO,2025-04-29,2025-08-19,699.93,699.93,0.0,RECARGA SERVICIO A,1
2025-11,AHORRO,2025-06-23,2025-11-07,489.89,489.89,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-06-19,2025-07-10,787.66,787.66,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-06-04,2025-09-07,1465.21,1465.21,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-02-08,2025-05-07,1401.68,1401.68,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-07-11,2025-07-15,2514.82,2514.82,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-05-21,2025-07-12,839.23,323.51,515.72,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-01-23,2025-08-24,16561.37,16561.37,0.0,PAGO TARJETA CREDITO A,1
2025-11,AHORRO,2025-07-31,2025-11-06,5980.35,2305.33,3675.02,CARGO FISCAL TRANSACCIONAL,0
2025-11,AHORRO,2025-05-16,2025-09-13,8635.47,8635.47,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-05-31,2025-09-09,3288.79,3288.79,0.0,DEBITO ABONO CARTERA,1
2025-11,AHORRO,2024-11-13,2024-12-26,706.92,706.92,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-07-25,2025-09-27,1669.18,1669.18,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-11,AHORRO,2024-12-09,2025-05-07,3782.51,3782.51,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-01-25,2025-05-15,5516.42,5516.42,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-01-31,2025-09-29,548.7,548.7,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-01-15,2025-05-07,8072.32,8072.32,0.0,COMISION TRANSFERENCIA EXTERNA A,1
2025-11,AHORRO,2025-07-08,2025-10-25,1585.6,1585.6,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-05-03,2025-07-12,987.49,987.49,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-08-09,2025-10-27,3585.74,3585.74,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-12-14,2025-05-15,3546.97,3546.97,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-10,2025-03-24,18202.16,18202.16,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-07-08,2025-07-27,781.34,781.34,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-05-08,2025-10-13,999.86,999.86,0.0,RECARGA SERVICIO A,1
2025-11,AHORRO,2025-03-24,2025-07-24,133.12,133.12,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-11,AHORRO,2025-02-28,2025-09-02,8546.45,8546.45,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-11,AHORRO,2025-06-29,2025-07-19,12062.92,0.0,12062.92,CARGO FISCAL IVA COMISION B,0
2025-11,AHORRO,2025-04-26,2025-09-27,2925.92,0.0,2925.92,COMISION RETIRO CANAL A,0
2025-11,AHORRO,2025-08-02,2025-11-08,1035.11,1035.11,0.0,CARGO FISCAL IVA TRASLADO,1
2025-11,AHORRO,2025-01-31,2025-07-22,5430.81,5430.81,0.0,PAGO CANAL QR,1
2025-11,AHORRO,2025-08-06,2025-10-10,2731.3,2731.3,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2025-03-13,2025-10-18,8873.38,8873.38,0.0,PAGO SERVICIO ELECTRONICO,1
2025-11,AHORRO,2025-02-28,2025-07-29,333.54,333.54,0.0,COBRO SERVICIO TRANSPORTE,1
2025-11,AHORRO,2025-07-31,2025-08-28,2418.27,2418.27,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-11,AHORRO,2024-12-24,2025-01-25,1401.77,1401.77,0.0,CARGO FISCAL TRANSACCIONAL,1
